1.17   2
1.19   1
1.20   2
1.21   1
1.24   4
1.26   2
1.27   2
1.28   2
1.29   1
1.32   4
1.33   2
1.34   1
1.35   2
1.36   2
1.37   3
1.42   3
1.43   1
1.44   1
1.47   1
1.48   1
1.50   3
1.54   2
1.57   1
1.58   2
1.59   1
1.60   2
1.61   2
1.62   2
1.63   2
1.64   8
1.65   7
1.66   5
1.67   2
1.68   3
1.69   4
1.70   2
1.71   1
1.72   1
1.73   2
1.74   3
1.75   1
1.77   1
1.80   1
1.81   1
1.82   1
1.89   1
2.29   1
